"id";"coder";"entry_date";"file_name";"emp_state";"emp_state_other";"emp_city";"emp_institution";"emp_department";"job_title";"prof_denomination";"job_published";"job_deadline";"job_start";"job_asap";"job_position";"job_position_other";"job_has_tenure";"job_qualification_option";"job_has_scholarship";"job_phd_program";"job_has_limit";"job_limit_year";"job_limit_month";"job_extension";"job_extension_conc";"job_pay";"job_pay_other";"job_percentage";"job_third_party_fund";"job_teaching";"job_teaching_other";"job_require_exam";"job_subject_exam";"job_topic_require";"job_topic_task";"job_topic_conc";"job_method_require";"job_method_task";"job_method_conc";"job_software_require";"job_software_task";"job_software_conc";"job_research_require";"job_research_task";"job_research_conc";"job_funding_require";"job_funding_task";"job_funding_conc";"job_coordinate_require";"job_coordinate_task";"job_coordinate_conc";"job_teaching_require";"job_teaching_task";"job_teaching_conc";"job_admin_require";"job_admin_task";"job_admin_conc";"job_nonacademic_require";"job_non_academic_conc";"job_quali_require";"job_quali_task";"job_other_require";"job_other_require_conc";"job_other_task";"job_other_task_conc";"job_benefits";"appl_chances";"appl_disability";"appl_gender";"appl_diversity";"appl_family";"appl_dualcareer";"appl_parttime_option";"appl_cost"
"88";"GK";"";"2020-07-24_wimi_uni_wuerzburg.pdf";"1";"";"Würzburg";"Universität Würzburg";"Institut Mensch-Computer-Medien, Arbeitsbereich ""Medien- und Wirtschaftskommunikation""";"Wissenschaftliche(n) Mitarbeiter(in) im Bereich Rezeptions- und Wirkungsforschung";"";"";"2020-07-24";"2020-10-15";"0";"10";"";"0";"3";"0";"0";"1";"3";"0";"1";"0";"13";"";"0,75";"0";"5";"";"1";"Philosophie; Kommunikationswissenschaft; Medienwissenschaft; anderes sozial- oder giesteswissenschaftliches Fach";"0";"1";"Lehre im Bereich Rezeptions- und Wirkungsforschung";"1";"0";"sehr gute Kenntnisse im bereich der quantitativen Methoden";"0";"0";"";"1";"1";"Mitarbeit in Forschungsprojekten des Arbeitsbereichs, Präsentieren und Publizieren der Forschungsergebnisse auf (inter-)nationalen Tagungen bzw. in (inter-)nationalen Journals, sehr gute Kenntnisse in Rezeptions- und Wirkungsforschung";"0";"0";"";"0";"0";"";"1";"1";"Mitarbeit in Lehre";"0";"0";"";"0";"";"1";"1";"1";"sehr gute Englischkenntnisse und pädagogische Eignung, Interesse an einem der drei Bereiche: Unterhaltungsforschung, Persuasionsforschung oder Musik und Medien";"1";"Betreuung der Studierenden im Bachelor- und Masterstudiengang ""Medienkommunikation"", Betreuung von Abschlussarbeiten";"angenehme Arbeitsathmosphäre, flexible Home-Office-Regelungen, sehr gut ausgestattete Arbeitsplätze und Forschungslabore, nachhaltige Unterstützung der eigenen Arbeit und Forschung in einem produktiven und internationale sichtbaren Team";"1";"1";"1";"0";"1";"0";"0";"0"
"89";"GK";"";"2020-07-31_w2_uni_bonn.pdf";"1";"";"Bonn";"Universität Bonn";"Philosophische Fakultät, Institut für Sprach-, Medien- und Musikwissenschaft";"W2-Professur für Medienwissenschaft: Digitale Medienkultur";"Medienwissenschaft: Digitale Medienkultur";"";"2020-07-31";"asap";"1";"23";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"2";"";"1";"";"NA";"";"0";"Medienwissenschaft; Kommunikationswissenschaft";"1";"1";"digitale Medienkultur";"1";"1";"ausgewiesenes Wissen in der Methodologie der medienwissenschaftlichen Forschung, theoretische Ansätze von Forschungsmethoden";"0";"0";"";"1";"1";"Beteiligung an den transdisziplinären Forschungsbereichen der Universität und an neuen Forschungsverbundinitiativen, medienwissenschaftliche Forschung, Forschung im Bereich digitale Medienkultur,";"0";"0";"";"0";"0";"";"1";"1";"engagierte Lehre in dem Fach Medienwissenschaft, digitale Medien und Methoden kompetent vermitteln";"1";"1";"akademische Selbstverwaltung";"0";"";"1";"1";"1";"ausgewiesenes Forschungsprofil zur Theorie und Geschichte digitaler Medien, Promotion und Habilitation vorweisen, pädagogische Fähigkeit, Bereitschaft zur Weiterentwicklung, Bereitschaft zur Weiterentwicklung der Studiengänge am Institut";"1";"Professur absolvieren";"0";"1";"1";"1";"1";"1";"1";"0";"0"
"90";"GK";"";"2020-08-04_praedoc_tu_dortmund.pdf";"1";"";"Dortmund";"Technische Universität Dortmund";"Institut für Journbalistik, Fakultät Kulturwissenschaft";"Wissenschaftlich Beschäftigte/r (m/w/d)";"";"";"2020-08-04";"2020-11-01";"0";"11";"";"0";"1";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,65";"1";"NA";"";"1";"Kommunikationswissenschaft; Medienpsychologie; verwandtes Fach";"1";"1";"Forschungsethik und Kommunikationswissenschaft";"1";"0";"sehr gute Kenntnisse empirischer (quanitativer) Forschungsmethoden und -prozesse";"0";"0";"";"1";"1";"kommunikative Aufbereitung von Forschungsergebnissen (inhaltlich und technisch) auf verschiednen Plattformen für den Wissenstransfer, Mitarbeit bei empirischer Teilstudie, Expertise im Bereich Forschungsethik, praktische Forschungserfahrung";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"Erfahrung im Projektmanagement udn eigenständiger Projektarbeit, sehr gute Englischkenntnisse in Wort und Schrift, ausgeprägte Team- und Kommunikationsfähigkeit, Organisationskompetenz, selbstständige und effiziente Arbeitsweise";"1";"Projektleitung des Teilprojektes an der TU, Mitarbeit der Publikationen";"interessante und abwechslungsreiche Aufgaben innerhalb des Teil- und des Verbundsprojektes, Möglichkeit zur Promotion";"1";"1";"1";"1";"1";"0";"0";"0"
"91";"GK";"";"2020-08-09_praedoc_uni_wien.pdf";"2";"";"Wien";"Universität Wien";"Docotral School od Social Science, Department of Communication";"University Assistant (prea doc) at the Department of Communication";"";"";"2020-08-09";"";"0";"11";"";"0";"0";"0";"1";"1";"4";"0";"0";"0";"30";"B1 Grundstufe";"0,75";"0";"NA";"";"1";"Politikwissenschaft; Kommunikationswissenschaft; verwandtes Fach";"1";"1";"political communication";"1";"0";"excellent knowledge of the methods of empirical social research , especially quantitative methods and experimental research";"0";"0";"";"1";"1";"participation in research projects/ scientific studies in the area of political communication";"0";"0";"";"0";"0";"";"1";"1";"participation in teaching and independent teaching of courses as defined by the collective agreement";"1";"1";"Involvement in the department administration as well as in teaching and research administration, involvement in the organisation of conferences, meeting and symposiums";"0";"";"1";"1";"1";"interest in political communication, especially the topic of new usage and avoidance in a digital context, affinity with and interest in learning methods of computational communication science, excellent or very good English skills, team spirit, organisation telent, reliability, high level of work motivation";"1";"supervision of students, participation in publications/ academic articles/ presentations, sign a doctoral thesis agreement within 12 month, participation at the Vienna Doctoral School of Social Sciences";"innovative, excellent, problem-oriented reseach, adress key to global challenges, highest standards in doctoral treining and slove supervision to ensure a mastery of social scientific debates and relevant theories and methods";"0";"0";"0";"0";"0";"0";"0";"0"
"92";"GK";"";"2020-08-10_praedoc_fu_berlin.pdf";"1";"";"Berlin";"Freie Universität Berlin";"Fachbereich Politik- und Sozialwissenschaften, Institut für Publizistik- und Kommunikationswissenschaft";"Wiss. Mitarbeiter/-in (m/w/d) (Predoc) mit 3/4-Teilzeitbeschäftigung befristet auf 5 Jahre Entgeltgruppe 13 TV-L Fu Kennung: AS DIgitalisierung_WiMi_2020";"";"";"2020-08-10";"asap";"1";"11";"";"0";"1";"0";"0";"1";"5";"0";"0";"0";"13";"";"0,75";"0";"NA";"";"1";"Kommunikationswissenschaft; Journalistik; Politikwissenschaft";"0";"1";"Lehre und Forschung im Bereich Digitalisierung und Partizipation";"1";"0";"sozialwissenschaftliche Forschungsmethoden (insb. im Bereich der Internetforschung";"0";"0";"";"1";"1";"Mitarbeit in Forschung der Arbeitstelle Digitalisierung und Partizipation, Erfahrung in Forschungsprojekten der Kommunikationswissenschaft";"0";"0";"";"0";"0";"";"1";"1";"Mitarbeit in Lehre im Bereich der Arbeitsstelle Digitalisierung und Partizipation";"1";"1";"akademische Selbstverwaltung";"0";"";"1";"1";"1";"besonderes Interesse an den Bereichen: digitale medien- und Öffentlichkeitswandel, Partizipation, Journalismus, Digitalstrategien von Presse und Rundfunk, soziale Medien, Suchmaschinen, Medienqualität und -regulierung, Bereitschaft zur Weiterqualifizierung, sehr gute Englischkenntnisse, englischsprachige Lehre";"1";"Tätigkeit der eigenen wissenschaftlichen Wualifizierung (Promotion) im Bereich Digitalisierung und Partizipation";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"93";"GK";"";"2020-08-17_postdoc_dortmund.pdf";"1";"";"Dortmund";"Technische Universität Dortmund";"Institut für Journalismus, Fakultät Kulturwissenschaften";"wissenschaftlich Beschäftigte/r (m/w/d) (Post-Doc, 100%)";"";"";"2020-08-17";"2020-10-01";"0";"12";"";"0";"2";"0";"0";"1";"3";"0";"1";"0";"13";"";"1";"0";"4";"";"1";"Journalistik; Kommunkationswissenschaft";"0";"1";"Lehre im Bereich Online-/Print-Journalismus";"1";"0";"sehr gute Kenntnisse in standardisierten Methoden und Datenauswertungen,";"0";"0";"";"1";"1";"Forschungstätigkeiten, starke Forschungsmotivation,";"0";"0";"";"0";"0";"";"1";"1";"akademische Lehre in Online-/Print-Journalismus, Methodenausbildung, Betreuung von empirischen Projekten und der Lehrredaktionsarbeit, selbstständige und verantwortungsvolle Mitarbeit bei der Anbahnung und Durchführung einschlägiger Forschungsprojekte mit kommnuikationswissenschaftlicher Schwerpunktsetzung";"1";"1";"Mitwirkung der akademischen Selbstverwaltung";"0";"";"1";"1";"1";"organisatorische Fähigkeiten in der Projektleitung, ausgeprägte soziale Kompetenz,Teamfähigkeit, sehr gute Englischkenntnisse, Erfahrung im empirischen Arbeiten, wissenschaftlich fundierte Kenntnisse über aktuelle Entwicklungen in der Rezeptionsforschung und derm (digitalen) Journalismus";"1";"Betreuung empirischer Abschlussarbeiten journalistischer Studiengänge";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"94";"GK";"";"2020-08-25_praedoc_uni_tuebingen.pdf";"1";"";"Tübingen";"Universität Tübingen";"Internationales Zentrum für Ethik in den Wissenschaften";"Wissenschaftliche Mitarbeiter*innenstelle im Themenfeld Ethik und Digitalisierung";"";"";"2020-08-25";"asap";"1";"11";"";"0";"0";"0";"0";"1";"3";"0";"0";"0";"13";"";"1";"0";"NA";"";"1";"Informatik; Data Science; Computerlinguistik; verwandte Disziplin mit Fokus auf Computational Social Science oder Computeational Communication Science";"0";"1";"Ethik der KI; Big Data und Gesellschaft; vertrauenswürdige KI; Regulierung";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"Bereitschaft und Fähigkeit zur interdisziplinären Arbeit, besondere Qualifizierung im Bereich Ethik der Künstlichen Intelligenz, Big Data und Gesellschaft, vertrauenswürdige KI, Regulierung, Trainingsdatenqualität, algorithmische Entscheidungsfindung und Falschnachrichten, Kenntnisse informations- und medienethischer Fragestellungenbzw. Kompetenzen im Bereich der Technikethikoder der Angewandten Ethik im Allgemeinen";"0";"";"0";"1";"1";"1";"0";"0";"0";"1";"0"
"95";"GK";"";"2020-08-28_postdoc_filmuni_babelsberg_podsdam.pdf";"1";"";"Babelsberg";"Filmuniversität Babelsberg";"Fachbereich Medienwissenschaft";"Akademische*r Mitarbeiter*in (Postdoc)";"";"";"2020-08-28";"2020-11-01";"0";"12";"";"0";"0";"0";"0";"1";"3";"0";"3";"0";"13";"";"1";"1";"NA";"";"1";"Literaturwissenschaft; performance studies; sound studies/musicology; Linguistik; Kunstgeschichte; Medienwissenschaft; Filmwissenschaft";"1";"1";"Forschungsethik in der Kommunikations- und Medienwissenschaft";"1";"1";"sehr gute Kenntnisse empirischer Forschungsmethoden und -prozesse (Datenerhebung und -analyse)";"0";"0";"";"1";"1";"Mitarbeit am Forschungsprojekt, Grundierung und Aufbereitung des Forschungsstandes, theoreetische Expertise im Bereich Forschungsethik";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"Koordination des Verbundprojektes, Erfahrung im Projektmanagement,";"0";"";"1";"1";"1";"sehr gute Englischkenntnisse in Wort und Schrift, ausgeprägte Teamfähigkeit sowie Kommunikationsfähigkeit,";"1";"Gesamtverantwortung für die empirischen qualitativen sowie quantitativen Teilstudien, Ergebnisaufbereitung und Wissenstransfer in Form von wissenschaftlichen Publikationen, Vorträgen und Workshops";"0";"1";"1";"1";"1";"0";"0";"0";"0"
"96";"GK";"";"2020-08-30_wimi_lmu_münchen.pdf";"1";"";"München";"LMU München";"Institut für Kommunikationswissenschaft und Medienforschung, Sozialwissenschaftliche Fakultät";"Wissenschaftliche/r Mitarebiter/in (w/m/d)";"";"";"2020-08-30";"asap";"1";"10";"";"0";"1";"0";"0";"1";"3";"0";"3";"0";"13";"";"1";"1";"NA";"";"1";"Literaturwissenschaft; performance studies; sound studies/musicology; Linguistik; Kunstgeschichte; Medienwissenschaft; Filmwissenschaft";"1";"1";"KI und Hass im Netz";"1";"1";"sehr gute Statistikkenntnisse und multivariate Datenanalyse, sehr gute Kenntnisse der Methoden der empirischen Sozialforschung";"1";"1";"SPSS, R";"1";"1";"Durchführung von qualitativen Studien, quantitative Analyse von Befragungsstudien und Experimenten";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"hoch motiviert, teamfähig und selbstständig; besonderes Interesse für politische Kommunikationsforschung, digitale Methoden und Extremismusforschung, praktische Erfahrungen bei der Durchführung von qualitativen Leitfadeninterviews und/oder Befragungen/Experimenten, ERfahrungen in der Publikation wissenschaftlicher Fachartikel und der Präsentation wissenschaftlicher Ergebnisse auf Konferenzen, EDV- und Internetkompetenz, sehr gute Englsichkenntnisse";"0";"";"zentrale Lage in München, sehr gut erreichbar mit öffentlichen Verkehrsmitteln, interessante und verantwortungsvolle Tätigkeiten mit guten WEiterbildungs- und Entwicklungsmöglichkeiten, sehr kooperative und konstruktive Atmosphäre";"1";"0";"0";"0";"0";"0";"1";"0"
"97";"GK";"";"2020-08-31_postdoc_fu_berlin.pdf";"1";"";"Berlin";"Freie Universität Berlin";"Arbeitstelle Politische Soziologie der Budesrepublik Deutsch";"Wiss. Mitarbeiter/-in (Post-Doc) (m/w/d) Vollzeitbeschäftigung befristet bis 31.12.2021 für die Dauer des Projektes Entgeltgruppe 13 TV-L Fu";"";"2020-08-12";"2020-08-31";"asap";"1";"12";"";"0";"0";"0";"0";"1";"1";"4";"0";"0";"13";"";"1";"1";"NA";"";"1";"Literaturwissenschaft; performance studies; sound studies/musicology; Linguistik; Kunstgeschichte; Medienwissenschaft; Filmwissenschaft";"0";"1";"RAPID-COVID , Informationsbeschaffung und Informationsaufnahme in und um die Pandemie";"1";"1";"fortgeschrittene Kenntnisse der strategischen Datenanalyse, insbesondere Panel- und Experimentaldaten";"0";"0";"";"1";"1";"allgemeine Projektkoordination, Datenamanagement, -aufbereitung und -analyse unter besonderer Berücksichtigung der Panel- und Experimentaldaten, Koordination und Supervision der Datenerhebung durch ein zu beauftragendes Meinungsforschungsunternehmen, Konzeption und Entwicklung von Fragebögen einschließlich experimenteller Stimuli";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"allgemeines Projektkoordination, Erfahrungen im Projektmanagement,";"0";"";"1";"1";"1";"sehr gute Deutsch- und Englischkenntnisse, eigenständiges, präzises Arbeiten, Interesse an (neuen) Medien";"1";"Entwicklung und Implementierung einer Outreach-Strategie, Verfassen des Endberichts und Sicherstellung der nachhaltigen Datenarchivierung";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"98";"GK";"";"2020-08-31_w2_uni_bremen_1.pdf";"1";"";"Bremen";"Universität Bremen";"Zentrum für Medien-, Kommunikations- und Informationsforschung, Fachbereich 9 Kulturwissenschaften";"Universitätprofessur (w/m/d)";"Kommunikations- und Medienwissenschaft mit dem Schwerpunkt Mediengesellschaft";"";"2020-08-31";"asap";"1";"23";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"2";"";"1";"0";"NA";"";"0";"Medienwissenschaft; Kommunikationswissenschaft";"1";"1";"Kommunikations- und Medienwissenschaft mit dem Schwerpunkt Mediengesellschaft";"1";"1";"qualitative Methoden";"0";"0";"";"1";"1";"kommunikations- und medienwissenschaftlicher Forschung, Erforschung digitaler Kommunikation, Beteiligung am Forschungsschwerpunkt Medienwandel, interdisziplinäre Forschungskooperation";"1";"1";"Einwerbung von Drittmitteln";"0";"0";"";"1";"1";"Erfahrung in der Lehre, Lehre in kommunikations- und medienwissenschaftlichen Studiengängen des Fachbereichs, thematische Lehrveranstaltungen in der qualitativen Methodenausbildung und den Grundlagen der BA- und MA-Programme";"0";"0";"";"0";"";"1";"1";"1";"pädagogisch-didaktische Eignung";"1";"Weiterentwicklung der Studiengänge einschließlich ihrer Internationalisierung, Beteiligung am Ausbau einer strukturierten Doktorandenausbildung";"0";"1";"1";"1";"1";"1";"1";"0";"1"
"99";"GK";"";"2020-08-31_w2_uni_bremen_2.pdf";"1";"";"Bremen";"Universität Bremen";"Zentrum für Medien-, Kommunikations- und Informationsforschung, Fachbereich 9 Kulturwissenschaften";"Universitätsprofessur (m/w/d)";"Kommunikations- und Medienwissenschaft mit dem Schwerpunkt Medien Governance und Plattform-Ökonomie";"";"2020-08-31";"asap";"1";"23";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"2";"";"1";"0";"NA";"";"0";"Medienwissenschaft; Kommunikationswissenschaft; Philosophie; themenaffine Sozial- und Humanwissenschaften";"1";"1";"Kommunikations- und Medienwissenschaft mit dem Schwerpunkt Medien Governance und Plattform-Ökonomie";"1";"0";"qualitative Methoden";"0";"0";"";"1";"1";"kommunikations- und medienwissenschaftlicher Forschung, Beteiligung am Forschungsschwerpunkt Medienwandel, interdisziplinäre Forschungskooperation";"1";"1";"Einwerbung von Drittmitteln";"0";"0";"";"1";"1";"Lehre in den kommunikations- und medienwissenschaftlichen Studiengängen, Lehrveranstaltungen in der Methodenausbildung und den Grundlagen der BA- und MA-Programme";"0";"0";"";"0";"";"1";"1";"1";"pädagogisch-didaktische Eignung";"1";"Weiterentwicklung der Studiengänge einschließlich ihrer Internationalisierung, Beteiligung am Ausbau einer strukturierten Doktorandenausbildung";"0";"1";"1";"1";"1";"1";"1";"0";"1"
"100";"GK";"";"2020-08-31_wimi_uni_passau.pdf";"1";"";"Passau";"Universität Passau";"Philosophische Fakultät";"Wissenschaftlichen Mitarbeiterin/Wissenschaftlichen Mitarbeiters (m/w/d)";"";"";"2020-08-31";"2020-10-01";"0";"10";"";"0";"3";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,5";"0";"4";"";"1";"Kommunikationswissenschaft; Journalistik; angrenzende Sozialwissenschaft";"0";"1";"Lehre im Bereich Journalistik";"1";"0";"hervorragende Kompetenz in Methoden der empirischen Sozialforschung (insbesondere quantiativ und auch qualitativ)";"1";"1";"sehr gute EDV-Kenntnisse (alle Offive-Programme; Layout-Programme wie z.B. InDesign, A/V-Schnitt-Programme wie z.B. Final Cut und/Oder Premiere; sowie Programme SPSS und MAXQDA)";"0";"0";"";"1";"1";"Mitwirkungan Drittmittel-Forschungsprojekten und deren Akquise, Erfahrung in Drittmittelforschungsprojekten erwünscht";"0";"0";"";"1";"1";"akademische Lehre";"1";"1";"Organisation von internationalen und nationalen Lehrinnovations- und Forschungsprojekten";"1";"praktische Erfahrungen im Journalismus und/oder PR erwünscht";"1";"1";"1";"Fremdsprachenkenntnisse (Englisch fließend in Wort und Schrift, sehr gute Kenntnisse in einer weiteren Sprache von VOrteil, außereuropäische Sprachkenntnisse und/oder speziell südostasatische Sprachkenntnisse begrüßenswert, Bereitschaft zu intensiver Reitetätigkeit im In- und Ausland erforderlich";"1";"Wissenschaftliche Unterstützung der Professur, auch in Publikations- und Konferenztätigkeiten";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"101";"GK";"";"2020-09-01_praedoc_uni_dortmund.pdf";"1";"";"Dortmund";"Technische Universität Dortmund";"Institut für Journalistik, Fakultät Kulturwissenschaften";"Wissenschaftlich Beschräftigte/r (m/w/d)";"";"";"2020-09-01";"2020-11-01";"0";"11";"";"0";"1";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,65";"1";"NA";"";"1";"Kommunikationswissenschaft; Journalistik; Informatik";"1";"1";"Forschungsethik in der Kommunikations- und Medienwissenschaft";"1";"0";"sehr gute Kenntnisse empirischer (quantitativer) Forschungsmethoden und -prozesse";"0";"0";"";"1";"1";"Eigenständige kommunikative Aufbereitung von Forschungsergebnissen (Inhaltlich und technisch) auf verschiedenen Plattformen für den WIssenstransfer, Mitarbeit in den empirischen Teilstudien, theoretsische Expertise im Bereich Forschungsethik bzw. die Bereitschaft, sich in dieses Feld einzuaarbeiten, praktische Forschungserfahrung";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"Projektleitung des Teilprojektes der TU";"0";"";"1";"1";"1";"Erfahrung mit Projektmanagement und eigenständige Projektarbeit, sehr gute Englischkenntnisse in Wort und Schrift, ausgeprägte Team- sowie Kommunikationsfähigkeit, Organisationskompetenz sowie eine selbstständige und effiziente Arbeitsweise, Erfahrungen in der Wissenskommunikation";"1";"Mitarbeit bei Publikationen";"interessante und abwechslungsreiche Aufgaben innerhalb des Teil- und des Verbundprojektes, Möglichkeit zu persönlichen Qualifikation (Promotion)";"1";"1";"1";"1";"1";"0";"0";"0"
"102";"GK";"";"2020-09-06_wimi_lmu_münchen.pdf";"1";"";"München";"LMU München";"Institut für Kommunikationswissenschaft und medienforschung";"Wissenschaftliche/r Mitarbeiter/in (w/m/d)";"";"";"2020-09-06";"2020-12-01";"0";"10";"";"0";"1";"0";"0";"1";"4";"0";"0";"0";"13";"";"1";"1";"NA";"";"1";"Informatik; angewandte Statistik; Data Science";"1";"1";"Islamistischer und rechter Extremismus";"1";"0";"sehr gute Kenntnisse der Methoden der empirischen Sozialforschung sowie Statistik und (multivariater) Datenanalyse";"1";"1";"Kenntnisse in Data Science -nahen Anwendungen (z.B. Python, R), grundlagende Fatenbankkenntnisse (SQL, NoSQL), anwendungsorientierte EDV- und Internetkompetenz";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"erste praktische Erfahrungen im bereich automatisierter Textanalyseverfahren, praktische Erfahrungen bei der Durchführung von Inhaltsanalysen und/oder Befragungen/ Experimenten, sehr gute Englischkenntnisse, erste Erfahrungen mit Publikationen wissenschaftlicher Fachartikel und der Präsentation wissenschaftlicher Ergebnisse auf Konferenzen, hoch motiviert, teamfähig, selbstständig, Begeisterung für die Wissenschaft";"1";"Erhebung von digitalen Kommunikationsinhalten und digitalen Verhaltensdaten durch Programmierschnittstellen (APIs) und/oder Web-Scraping, Analyse von Online-Kommunikation mit Fokus auf der Interaktion und Vernetzung zwischen verschiednen Personen, Koordinierung und Konzeption von automatisierten Verfahren der Analyse von natürlichsprachlicher Inhalte, Analyse der Wikrung extremitischer Inhalte im Online-Kontext";"sehr gut mit öffentlichen Verkehrsmitteln erreichbar, Arbeitsplatz in der zentralen Lage in München, interessante und verantwortungsvolle Tätigkeit mit guten Weiterbildungs- und Entwicklungsmöglichkeiten, sehr kooperative und konstruktive Arbeitsatmosphäre";"1";"1";"1";"0";"0";"0";"1";"0"
